"ID";"Leeftijd";"Regiokenmerken";"Inwoners_1";"Bijstandontvangers_2";"Bijstandsdichtheid_3";"Instroom_4";"Instroom_5";"Uitstroom_6";"Uitstroom_7";"UitstroomNaarWerk_8";"UitstroomNaarWerk_9";"PersonenMetReIntegratievoorziening_10";"WerkNaReIntegratie_11";"WerkNaReIntegratie_12";"PersonenMetBijstandEnReIntegratie_13";"BijstandontvangersMetReIntegratie_14";"ReIntegratieontvangersMetBijstand_15";"WSWWerknemers_16";"WSWDichtheid_17"
"338";"20150";"GM0840 ";"   19520";"     390";"    20.0";"     130";"    26.5";"      80";"    16.5";"      30";"     5.5";"      50";"      10";"     3.0";"      40";"    10.5";"    80.0";"     330";"    16.5"
"339";"20150";"GM0441 ";"   38870";"     650";"    17.0";"     200";"    24.0";"     180";"    20.5";"     100";"    12.0";"     130";"      40";"    19.5";"     110";"    17.5";"    84.0";"     200";"     5.0"
"340";"20150";"GM0279 ";"    7780";"      90";"    11.0";"      40";"    38.0";"      30";"    24.5";"      20";"    14.0";"      50";"      10";"    17.0";"      50";"    55.0";"    85.0";"      10";"     1.0"
"341";"20150";"GM0606 ";"   65300";"    3320";"    51.0";"     810";"    20.0";"     690";"    17.0";"     290";"     8.0";"    1520";"     290";"    11.5";"    1240";"    41.5";"    81.5";"     470";"     7.0"
"342";"20150";"GM0088 ";"     830";"      10";"    12.0";"      10";"    38.5";"       0";"       .";"       0";"       .";"       0";"       0";"       .";"       0";"       .";"       .";"       0";"       ."
"343";"20150";"GM0844 ";"   19930";"     310";"    15.5";"      80";"    21.5";"      80";"    21.0";"      50";"    14.5";"     170";"      40";"    16.0";"     120";"    42.0";"    68.5";"     300";"    15.0"
"344";"20150";"GM0962 ";"   11200";"     210";"    18.5";"      70";"    23.5";"      50";"    18.0";"      30";"     9.5";"     140";"      20";"    10.5";"     110";"    59.5";"    83.0";"      80";"     7.0"
"345";"20150";"GM1676 ";"   28960";"     560";"    19.5";"     230";"    30.5";"     180";"    24.5";"      90";"    13.5";"     300";"      80";"    22.0";"     230";"    44.5";"    79.0";"     250";"     8.5"
"346";"20150";"GM0965 ";"    9180";"     170";"    18.5";"      50";"    21.5";"      70";"    28.0";"      30";"    14.5";"     140";"      40";"    15.0";"     110";"    70.5";"    81.5";"     120";"    12.5"
"347";"20150";"GM1702 ";"    9860";"     100";"    10.0";"      40";"    34.0";"      20";"    21.0";"      10";"    11.5";"      40";"      10";"    17.5";"      30";"    36.0";"    77.5";"      60";"     6.5"
"348";"20150";"GM0845 ";"   23830";"     300";"    12.5";"     100";"    26.0";"      80";"    21.0";"      50";"    13.5";"     160";"      40";"    18.5";"     110";"    40.0";"    71.0";"     240";"    10.0"
"349";"20150";"GM0846 ";"   15030";"     170";"    11.5";"      70";"    30.5";"      40";"    20.5";"      30";"    14.5";"      50";"      20";"    28.0";"      30";"    19.5";"    57.5";"     120";"     8.5"
"350";"20150";"GM1883 ";"   81280";"    3360";"    41.5";"     750";"    18.5";"     780";"    19.0";"     330";"     8.5";"     570";"     110";"    11.5";"     340";"    11.0";"    60.0";"     730";"     9.0"
"351";"20150";"GM0610 ";"   20450";"     590";"    29.0";"     190";"    26.5";"     140";"    20.0";"      70";"    10.0";"     110";"      30";"    18.0";"      60";"    11.0";"    55.0";"     120";"     5.5"
"352";"20150";"GM0040 ";"   13060";"     280";"    21.0";"     110";"    29.0";"      90";"    23.5";"      50";"    13.5";"     270";"      60";"    17.0";"     230";"    85.5";"    83.0";"      70";"     5.0"
"353";"20150";"GM1714 ";"   20610";"     400";"    19.0";"     130";"    26.5";"     100";"    20.0";"      60";"    12.5";"     190";"      50";"    20.0";"     130";"    36.5";"    67.5";"     110";"     5.0"
"354";"20150";"GM0090 ";"   46300";"    2180";"    47.0";"     740";"    26.5";"     620";"    22.0";"     310";"    11.5";"     510";"     210";"    21.5";"     400";"    19.0";"    77.5";"     460";"    10.0"
"355";"20150";"GM0342 ";"   38170";"     950";"    25.0";"     280";"    23.0";"     250";"    21.0";"     130";"    11.5";"     840";"     150";"    12.5";"     660";"    77.5";"    78.0";"     160";"     4.0"
"356";"20150";"GM0847 ";"   16210";"     250";"    15.5";"      60";"    20.5";"      50";"    15.5";"      20";"     7.5";"      10";"      10";"    19.5";"      10";"     3.5";"    64.5";"      90";"     5.5"
"357";"20150";"GM0848 ";"   13750";"     260";"    19.0";"      70";"    23.0";"      50";"    14.0";"      30";"     9.0";"      80";"      20";"    16.0";"      70";"    27.0";"    81.5";"      50";"     3.5"
"358";"20150";"GM0037 ";"   27440";"    1150";"    42.0";"     430";"    27.5";"     320";"    20.5";"     140";"     9.0";"     680";"     140";"    13.0";"     560";"    51.0";"    83.0";"     720";"    26.5"
"359";"20150";"GM0180 ";"   12850";"     170";"    13.0";"      50";"    25.0";"      50";"    24.5";"      30";"    12.5";"      60";"      10";"    15.0";"      40";"    27.0";"    74.5";"      50";"     4.0"
"360";"20150";"GM0532 ";"   17910";"     340";"    19.0";"     130";"    28.0";"     100";"    23.0";"      60";"    13.0";"     160";"      50";"    23.5";"     130";"    39.5";"    80.5";"     110";"     6.0"
"361";"20150";"GM0851 ";"   20540";"     410";"    19.5";"     120";"    23.5";"     110";"    20.5";"      60";"    13.0";"     140";"      50";"    23.5";"     110";"    29.0";"    78.5";"     120";"     6.0"
"362";"20150";"GM1708 ";"   36360";"     940";"    26.0";"     280";"    21.5";"     350";"    27.5";"     200";"    16.0";"     850";"     290";"    24.5";"     700";"    77.5";"    82.0";"     360";"    10.0"
"363";"20150";"GM0971 ";"   21870";"     390";"    18.0";"     120";"    25.0";"      80";"    17.0";"      40";"     8.5";"     180";"      30";"    12.0";"     140";"    37.5";"    78.5";"     190";"     8.5"
"364";"20150";"GM1904 ";"   53280";"    1010";"    19.0";"     330";"    26.0";"     250";"    20.0";"     120";"    10.5";"     260";"      90";"    22.5";"     210";"    23.0";"    79.0";"     180";"     3.5"
"365";"20150";"GM0617 ";"    7610";"     100";"    13.0";"      50";"    40.5";"      30";"    22.0";"      20";"    14.0";"      70";"      20";"    20.5";"      60";"    65.5";"    84.5";"      30";"     3.5"
"366";"20150";"GM1900 ";"   69850";"    2590";"    37.0";"     730";"    22.0";"     690";"    21.0";"     360";"    11.0";"     970";"     230";"    19.0";"     740";"    29.5";"    76.5";"     530";"     7.5"
"367";"20150";"GM0715 ";"   46590";"    1350";"    29.0";"     480";"    27.0";"     400";"    22.5";"     190";"    11.5";"     820";"     260";"    25.0";"     610";"    49.5";"    74.0";"     440";"     9.5"
"368";"20150";"GM0093 ";"    4270";"      20";"     5.5";"      10";"    31.5";"      10";"    29.5";"      10";"    24.5";"      20";"      10";"    16.5";"      10";"    52.0";"    63.0";"      10";"     2.5"
"369";"20150";"GM0448 ";"   11650";"     150";"    13.0";"      50";"    26.5";"      40";"    22.0";"      20";"    11.0";"      20";"      10";"    27.0";"      20";"    10.5";"    65.0";"     130";"    11.0"
"370";"20150";"GM1525 ";"   29970";"     360";"    12.0";"     130";"    29.0";"      90";"    20.5";"      50";"    11.5";"      50";"      20";"    22.0";"      20";"     7.0";"    49.0";"     140";"     4.5"
"371";"20150";"GM0716 ";"   20770";"     400";"    19.5";"     140";"    26.0";"     130";"    24.0";"      60";"    12.5";"     290";"      70";"    18.5";"     230";"    59.5";"    77.5";"     100";"     5.0"
"372";"20150";"GM0281 ";"   34490";"    1600";"    46.5";"     410";"    20.5";"     400";"    20.0";"     200";"    10.5";"     360";"      50";"    10.5";"     260";"    17.5";"    70.0";"     370";"    10.5"
"373";"20150";"GM0855 ";"  181100";"    8490";"    47.0";"    2340";"    21.5";"    2470";"    22.5";"    1180";"    11.5";"    1840";"     780";"    28.5";"    1310";"    16.5";"    71.0";"    1490";"     8.0"
"374";"20150";"GM0183 ";"   17400";"     170";"     9.5";"      70";"    34.5";"      40";"    18.0";"      20";"    10.0";"     110";"      20";"    13.0";"      80";"    51.0";"    73.0";"     100";"     5.5"
"375";"20150";"GM1700 ";"   27330";"     630";"    23.0";"     190";"    25.0";"     150";"    19.0";"      90";"    11.5";"     280";"      80";"    22.5";"     220";"    35.5";"    76.5";"     330";"    12.0"
"376";"20150";"GM1730 ";"   27580";"     480";"    17.5";"     200";"    32.0";"     150";"    23.5";"      80";"    13.0";"     170";"      30";"    11.0";"     100";"    22.0";"    60.0";"      90";"     3.0"
"377";"20150";"GM0737 ";"   26510";"     580";"    22.0";"     200";"    25.5";"     190";"    24.5";"     100";"    13.5";"     430";"      80";"    13.5";"     330";"    59.0";"    77.0";"     180";"     6.5"
"378";"20150";"GM0856 ";"   34660";"     830";"    24.0";"     270";"    25.5";"     220";"    20.5";"     110";"    11.0";"     240";"      80";"    21.5";"     160";"    21.5";"    68.0";"     390";"    11.0"
"379";"20150";"GM0450 ";"   11090";"     160";"    14.5";"      50";"    27.5";"      40";"    18.0";"      10";"     7.0";"      40";"      20";"    17.0";"      30";"    18.0";"    75.0";"      40";"     3.0"
"380";"20150";"GM0451 ";"   24240";"     400";"    16.5";"     140";"    26.0";"     120";"    23.0";"      70";"    15.0";"     310";"     110";"    21.5";"     250";"    68.0";"    80.0";"      60";"     2.5"
"381";"20150";"GM0184 ";"   14400";"     160";"    11.0";"      60";"    31.0";"      40";"    20.5";"      20";"     9.0";"      60";"      20";"    11.0";"      50";"    31.0";"    78.5";"      70";"     5.0"
"382";"20150";"GM0344 ";"  283730";"   12660";"    44.5";"    3400";"    21.5";"    2990";"    19.0";"    1350";"     9.5";"    1340";"     550";"    16.0";"     940";"     8.5";"    70.0";"     830";"     3.0"
"383";"20150";"GM1581 ";"   41170";"     780";"    19.0";"     290";"    28.0";"     170";"    17.0";"      70";"     7.5";"     220";"      50";"    16.5";"     160";"    22.5";"    72.5";"     100";"     2.5"
"384";"20150";"GM0981 ";"    8670";"     400";"    46.0";"      90";"    19.0";"      70";"    15.0";"      30";"     8.0";"     160";"      20";"     9.0";"     120";"    37.0";"    77.5";"      70";"     8.5"
"385";"20150";"GM0994 ";"   14550";"     350";"    24.0";"      80";"    19.0";"      70";"    16.0";"      40";"     9.5";"     120";"      30";"    14.5";"      80";"    23.5";"    61.0";"     100";"     6.5"
"386";"20150";"GM0858 ";"   26310";"     610";"    23.0";"     160";"    21.5";"     140";"    19.0";"      80";"    11.5";"     170";"      60";"    23.5";"     110";"    20.0";"    66.0";"     170";"     6.5"
"387";"20150";"GM0047 ";"   23260";"    1100";"    47.0";"     380";"    27.5";"     280";"    20.0";"     130";"     9.5";"     680";"     200";"    21.5";"     580";"    55.5";"    86.0";"     440";"    18.5"
"388";"20150";"GM0345 ";"   52150";"    1770";"    34.0";"     420";"    19.5";"     410";"    19.0";"     190";"    10.0";"     690";"     100";"    13.0";"     410";"    27.0";"    59.0";"     310";"     6.0"
"389";"20150";"GM0717 ";"   18570";"     250";"    13.5";"     100";"    31.0";"      60";"    19.0";"      30";"     8.5";"      20";"      10";"    38.5";"      10";"     5.0";"    66.5";"      60";"     3.0"
"390";"20150";"GM0860 ";"   31960";"     590";"    18.5";"     180";"    23.5";"     150";"    20.5";"      80";"    12.0";"     310";"      60";"    15.5";"     230";"    46.0";"    71.5";"     310";"    10.0"
"391";"20150";"GM0861 ";"   37760";"     680";"    18.0";"     230";"    27.0";"     160";"    18.5";"      80";"    10.0";"     490";"     120";"    16.5";"     400";"    63.0";"    82.5";"     210";"     5.5"
"392";"20150";"GM0453 ";"   57170";"    1600";"    28.0";"     460";"    23.0";"     390";"    20.0";"     170";"     9.0";"     620";"     160";"    15.0";"     490";"    32.5";"    78.0";"     250";"     4.5"
"393";"20150";"GM0983 ";"   86100";"    3820";"    44.5";"    1110";"    24.0";"     910";"    19.5";"     460";"    11.0";"     200";"      60";"    11.5";"      80";"     2.0";"    38.5";"     680";"     8.0"
"394";"20150";"GM0984 ";"   36860";"     970";"    26.0";"     330";"    25.0";"     310";"    23.5";"     170";"    13.5";"      60";"      20";"    12.0";"      20";"     2.0";"    30.5";"     480";"    13.0"
"395";"20150";"GM0620 ";"   16360";"     350";"    21.0";"     120";"    28.0";"     100";"    23.0";"      50";"    12.5";"     150";"      50";"    19.0";"     130";"    40.0";"    83.5";"      40";"     2.5"
"396";"20150";"GM0622 ";"   60510";"    3060";"    50.5";"     810";"    22.0";"     630";"    17.0";"     250";"     7.5";"    1150";"     250";"    17.0";"     920";"    32.5";"    80.0";"     380";"     6.5"
"397";"20150";"GM0048 ";"   13690";"     380";"    27.5";"     150";"    31.0";"     110";"    22.0";"      50";"    11.0";"     260";"      50";"    12.0";"     210";"    58.0";"    80.5";"     310";"    23.0"
"398";"20150";"GM0096 ";"     950";"      10";"    11.5";"      10";"    41.5";"       0";"       .";"       0";"       .";"      10";"       0";"       .";"       0";"       .";"       .";"       0";"       ."
"399";"20150";"GM0718 ";"   37810";"    2210";"    58.5";"     590";"    22.0";"     480";"    17.5";"     260";"    10.5";"     130";"      60";"    19.0";"      70";"     3.0";"    53.0";"     380";"    10.0"
"400";"20150";"GM0986 ";"   10770";"     140";"    13.0";"      40";"    22.5";"      60";"    30.0";"      30";"    15.5";"     120";"      40";"    21.0";"     100";"    76.5";"    82.5";"      80";"     7.0"
"401";"20150";"GM0626 ";"   20790";"     390";"    19.0";"     130";"    25.0";"     130";"    24.0";"      70";"    14.5";"     290";"      60";"    12.0";"     210";"    61.5";"    72.0";"      60";"     3.0"
"402";"20150";"GM0285 ";"   20370";"     350";"    17.0";"     140";"    29.5";"     110";"    23.5";"      40";"    10.5";"      80";"      20";"    13.0";"      40";"    14.0";"    58.0";"     100";"     4.5"
"403";"20150";"GM0865 ";"   21680";"     340";"    15.5";"     100";"    23.0";"      80";"    19.5";"      40";"    10.5";"     290";"      70";"    17.5";"     200";"    63.5";"    68.0";"     210";"    10.0"
"404";"20150";"GM0866 ";"   14030";"     240";"    17.0";"      70";"    23.0";"      50";"    17.0";"      30";"    11.0";"     100";"      20";"    11.0";"      80";"    38.0";"    80.0";"      60";"     4.0"
"405";"20150";"GM0867 ";"   40080";"     940";"    23.5";"     320";"    26.5";"     280";"    23.0";"     130";"    11.5";"     200";"      80";"    25.5";"     110";"    12.0";"    53.5";"     270";"     6.5"
"406";"20150";"GM0627 ";"   22010";"     430";"    19.5";"     140";"    26.5";"     120";"    21.5";"      60";"    12.5";"     130";"      30";"    19.5";"      70";"    19.5";"    58.5";"     110";"     5.0"
"407";"20150";"GM0289 ";"   33640";"     860";"    25.5";"     310";"    29.5";"     230";"    21.5";"     110";"    11.0";"     500";"     150";"    23.5";"     380";"    48.0";"    77.0";"     170";"     5.0"
"408";"20150";"GM0629 ";"   21570";"     490";"    23.0";"     140";"    24.0";"     100";"    17.0";"      60";"    11.0";"     360";"      80";"    15.0";"     280";"    61.0";"    77.0";"      60";"     2.5"
"409";"20150";"GM0852 ";"   14490";"     180";"    12.5";"      70";"    31.0";"      60";"    23.0";"      30";"    12.0";"      40";"      10";"    14.5";"      20";"    14.5";"    68.5";"      30";"     2.0"
"410";"20150";"GM0988 ";"   42450";"    1220";"    29.0";"     410";"    25.5";"     300";"    18.5";"     150";"    10.5";"    1180";"     230";"    14.5";"     940";"    84.5";"    80.0";"     440";"    10.0"
"411";"20150";"GM0457 ";"   15680";"     500";"    32.0";"     120";"    19.5";"     110";"    17.5";"      50";"     8.5";"     270";"      40";"    12.5";"     210";"    50.0";"    79.5";"      40";"     2.5"
"412";"20150";"GM0870 ";"   22000";"     320";"    14.5";"     110";"    26.5";"     100";"    25.0";"      50";"    13.0";"     110";"      20";"    13.0";"      80";"    28.0";"    77.0";"      80";"     3.5"
"413";"20150";"GM0668 ";"   16000";"     270";"    16.5";"      80";"    22.0";"      80";"    23.5";"      40";"    12.0";"      60";"      20";"    23.5";"      40";"    15.0";"    68.0";"      70";"     4.0"
"414";"20150";"GM1701 ";"   16440";"     260";"    16.0";"     120";"    28.5";"     110";"    27.0";"      50";"    12.5";"     270";"      70";"    16.5";"     200";"    78.5";"    73.5";"     140";"     8.5"
"415";"20150";"GM0293 ";"   12720";"     460";"    36.5";"     120";"    20.5";"     140";"    23.0";"      70";"    12.0";"     130";"      50";"    25.0";"      90";"    20.5";"    70.0";"     120";"     9.0"
"416";"20150";"GM1783 ";"   87930";"    1530";"    17.5";"     420";"    22.5";"     350";"    19.0";"     180";"    10.5";"     540";"     180";"    27.0";"     420";"    30.0";"    78.0";"     340";"     4.0"
"417";"20150";"GM0098 ";"   21620";"     610";"    28.5";"     230";"    29.5";"     170";"    21.5";"     100";"    12.5";"     480";"     130";"    22.0";"     390";"    66.0";"    80.0";"     210";"    10.0"
"418";"20150";"GM0614 ";"   12340";"     150";"    12.5";"      60";"    32.5";"      50";"    25.0";"      20";"    10.5";"      50";"      20";"    25.0";"      30";"    21.5";"    62.5";"      20";"     2.0"
"419";"20150";"GM0189 ";"   19850";"     270";"    13.5";"      80";"    23.5";"      70";"    20.5";"      40";"    13.5";"     110";"      40";"    24.0";"      60";"    25.5";"    59.0";"     110";"     5.5"
"420";"20150";"GM0296 ";"   34100";"     850";"    25.0";"     250";"    23.5";"     170";"    16.0";"     100";"    10.5";"      70";"      40";"    25.0";"      40";"     5.0";"    57.0";"     240";"     7.0"
"421";"20150";"GM1696 ";"   19800";"     270";"    13.5";"     100";"    29.0";"      70";"    18.5";"      40";"    12.0";"      70";"      20";"    18.0";"      50";"    21.0";"    71.0";"      30";"     1.5"
"422";"20150";"GM0352 ";"   19580";"     310";"    16.0";"      90";"    21.5";"      90";"    21.5";"      50";"    12.5";"     100";"      40";"    29.0";"      70";"    25.5";"    69.0";"      60";"     3.0"
"423";"20150";"GM0053 ";"   11210";"     300";"    26.5";"     110";"    28.5";"     100";"    24.0";"      50";"    13.5";"     300";"      50";"    14.0";"     250";"    86.0";"    83.5";"      80";"     7.5"
"424";"20150";"GM0294 ";"   24430";"     730";"    30.0";"     300";"    29.0";"     230";"    22.5";"     120";"    12.5";"     760";"     150";"    16.0";"     580";"    85.5";"    76.0";"     310";"    12.5"
"425";"20150";"GM0873 ";"   18670";"     350";"    18.5";"     130";"    29.0";"      80";"    17.5";"      40";"     8.5";"      80";"      30";"    25.0";"      60";"    19.5";"    77.0";"     110";"     6.0"
"426";"20150";"GM0632 ";"   42000";"     690";"    16.5";"     270";"    31.0";"     190";"    22.5";"     100";"    13.0";"     290";"     100";"    21.5";"     230";"    38.0";"    81.0";"     280";"     6.5"
"427";"20150";"GM1690 ";"   20050";"     250";"    12.5";"     100";"    28.5";"      90";"    26.0";"      50";"    14.5";"     260";"      50";"    10.5";"     210";"    88.0";"    81.5";"     110";"     5.5"
"428";"20150";"GM0880 ";"   13510";"     240";"    18.0";"      80";"    25.5";"      70";"    23.0";"      40";"    12.5";"      40";"      20";"    40.5";"      30";"    13.5";"    73.0";"      20";"     2.0"
"429";"20150";"GM0351 ";"   10140";"     140";"    14.0";"      40";"    22.5";"      40";"    21.5";"      20";"    10.5";"      50";"      10";"    22.0";"      40";"    29.5";"    81.5";"      20";"     2.0"
"430";"20150";"GM0874 ";"   12050";"     170";"    14.5";"      70";"    29.0";"      50";"    22.5";"      20";"    10.5";"      70";"      10";"     8.5";"      60";"    34.5";"    83.0";"      50";"     4.0"
