"ID","Leeftijd","Regiokenmerken","Inwoners_1","Bijstandsontvangers_2","Bijstandsdichtheid_3","Instroom_4","Instroom_5","Uitstroom_6","Uitstroom_7","UitstroomNaarWerk_8","UitstroomNaarWerk_9","PersonenMetReIntegratievoorziening_10","WerkNaReIntegratie_11","WerkNaReIntegratie_12","PersonenMetBijstandEnReIntegratie_13","BijstandsontvangersMetReIntegratie_14","ReIntegratieontvangersMetBijstand_15","WSWWerknemers_16","WSWDichtheid_17"
"908","90100","GM0352 ","   15640","     290","    18.5","      70","    20.5","      70","    20.0","      40","    11.0","     160","       .","       .","     120","    41.0","    74.5","      60","     4.0"
"909","90100","GM0053 ","    8390","     290","    34.5","     100","    25.0","      80","    20.5","      50","    12.5","     320","       .","       .","     250","    85.5","    77.5","      80","     9.5"
"910","90100","GM0294 ","   18390","     650","    35.5","     200","    23.0","     180","    20.0","     100","    11.0","     740","       .","       .","     540","    83.5","    73.0","     270","    14.5"
"911","90100","GM0873 ","   13790","     320","    23.5","      80","    20.5","      70","    16.5","      50","    11.5","     110","       .","       .","      80","    25.0","    73.0","      90","     7.0"
"912","90100","GM0632 ","   33380","     610","    18.5","     170","    22.0","     180","    22.5","      90","    11.5","     340","       .","       .","     270","    44.0","    79.5","     250","     7.5"
"913","90100","GM1690 ","   15040","     250","    16.5","      70","    23.0","      50","    17.0","      40","    11.5","     290","       .","       .","     230","    92.0","    78.5","     100","     7.0"
"914","90100","GM0880 ","   10210","     240","    23.0","      60","    20.5","      50","    17.5","      20","     8.0","      50","       .","       .","      30","    14.0","    71.5","      20","     2.5"
"915","90100","GM0351 ","    8090","     130","    16.0","      30","    20.0","      40","    24.5","      20","    14.5","      70","       .","       .","      40","    33.0","    57.5","      20","     2.5"
"916","90100","GM0874 ","    9360","     170","    18.5","      40","    19.5","      40","    18.0","      20","    11.5","      70","       .","       .","      50","    31.0","    74.0","      50","     5.0"
"917","90100","GM0479 ","  102400","    4430","    43.0","    1110","    20.0","    1080","    19.5","     580","    10.5","    2100","       .","       .","    1590","    36.0","    75.5","     430","     4.0"
"918","90100","GM0297 ","   18000","     360","    20.0","     100","    20.0","     100","    20.0","      50","    10.5","     150","       .","       .","     110","    31.5","    75.5","     140","     8.0"
"919","90100","GM0473 ","   10560","     420","    40.0","     110","    20.0","     110","    20.0","      60","    11.0","     160","       .","       .","     130","    30.0","    81.0","      30","     3.0"
"920","90100","GM0707 ","    8890","     110","    12.5","      30","    21.0","      30","    18.0","      10","     8.0","      70","       .","       .","      50","    44.5","    69.5","      30","     3.5"
"921","90100","GM0050 ","   15680","     320","    20.0","     120","    28.5","      80","    17.5","      40","     9.5","     160","       .","       .","     120","    37.0","    73.0","      20","     1.0"
"922","90100","GM0355 ","   39700","    1470","    37.0","     430","    22.5","     410","    21.5","     220","    11.5","     630","       .","       .","     460","    31.0","    73.0","     200","     5.0"
"923","90100","GM0299 ","   20160","     680","    33.5","     160","    18.5","     190","    22.5","     110","    13.0","     210","       .","       .","     140","    20.5","    66.5","     160","     8.0"
"924","90100","GM0637 ","   82410","    3470","    42.0","    1050","    23.0","    1040","    22.5","     550","    12.0","    1660","       .","       .","    1140","    33.0","    69.0","     340","     4.0"
"925","90100","GM0638 ","    5510","      70","    12.0","      20","    23.0","      30","    30.0","      10","    13.5","      30","       .","       .","      20","    24.0","    53.5","      20","     4.5"
"926","90100","GM0056 ","   11720","     240","    20.5","      80","    26.5","      70","    22.5","      40","    13.0","     140","       .","       .","      90","    36.0","    61.0","      70","     6.5"
"927","90100","GM1892 ","   27290","     620","    22.5","     170","    22.0","     160","    20.5","      80","    10.0","     460","       .","       .","     370","    59.5","    80.5","      90","     3.5"
"928","90100","GM0879 ","   14280","     240","    16.5","      90","    27.5","      70","    20.5","      30","     8.0","      90","       .","       .","      70","    28.0","    74.0","     100","     7.0"
"929","90100","GM0301 ","   30640","    1620","    53.0","     440","    20.5","     450","    21.0","     240","    11.5","    1050","       .","       .","     760","    47.0","    72.5","     470","    15.5"
"930","90100","GM1896 ","   14260","     250","    17.5","      90","    29.0","      60","    20.5","      30","    10.5","     210","       .","       .","     160","    66.0","    78.5","      40","     3.0"
"931","90100","GM0642 ","   27740","    1250","    45.0","     310","    20.5","     300","    20.0","     160","    11.0","     440","       .","       .","     270","    21.5","    61.0","     160","     5.5"
"932","90100","GM0193 ","   85010","    3780","    44.5","     950","    20.0","     940","    20.0","     550","    11.5","     770","       .","       .","     490","    13.0","    63.5","     600","     7.0"
"933","90100","AM01   ","  492220","   25920","    52.5","    7710","    22.5","    6820","    20.0","    3820","    11.5","   12610","       .","       .","    9740","    37.5","    77.0","    6350","    13.0"
"934","90100","AM02   ","  413320","   19730","    47.5","    5330","    21.0","    5410","    21.0","    2910","    11.5","    7240","       .","       .","    5270","    26.5","    73.0","    4040","    10.0"
"935","90100","AM03   ","  177920","    7560","    42.5","    2010","    21.0","    1970","    20.5","    1170","    12.0","    5020","       .","       .","    3970","    52.5","    79.0","    2440","    13.5"
"936","90100","AM05   ","  406700","   17870","    44.0","    4510","    20.0","    4460","    20.0","    2270","    10.0","    8130","       .","       .","    6270","    35.0","    77.0","    4080","    10.0"
"937","90100","AM06   ","  390720","   13100","    33.5","    3750","    22.0","    3520","    21.0","    1860","    11.0","    5440","       .","       .","    3950","    30.0","    72.5","    3570","     9.0"
"938","90100","AM07   ","  259440","   12900","    49.5","    3010","    19.0","    2900","    18.0","    1470","     9.0","    3370","       .","       .","    2380","    18.5","    70.5","    2440","     9.5"
"939","90100","AM08   ","  219490","   10390","    47.5","    2590","    19.5","    2650","    20.0","    1450","    11.0","    1320","       .","       .","     610","     6.0","    46.0","    1820","     8.5"
"940","90100","AM09   ","  189710","    4980","    26.5","    1330","    20.5","    1300","    20.5","     660","    10.5","    3550","       .","       .","    2500","    50.0","    70.5","    2150","    11.5"
"941","90100","AM10   ","  150500","    3840","    25.5","     950","    19.0","    1020","    20.5","     550","    11.0","    1330","       .","       .","     970","    25.0","    73.0","    1080","     7.0"
"942","90100","AM11   ","  265600","   10580","    40.0","    3000","    21.5","    2900","    21.0","    1620","    11.5","    5100","       .","       .","    3720","    35.0","    73.0","    1170","     4.5"
"943","90100","AM12   ","  164200","    4990","    30.5","    1200","    19.5","    1170","    19.0","     620","    10.0","    2310","       .","       .","    1860","    37.5","    80.5","     630","     4.0"
"944","90100","AM13   ","  584250","   19170","    33.0","    5050","    20.5","    4970","    20.5","    2560","    10.5","    5820","       .","       .","    4510","    23.5","    77.5","    2110","     3.5"
"945","90100","AM14   ","  216290","    5900","    27.5","    1570","    21.0","    1610","    21.5","     880","    11.5","    3710","       .","       .","    2860","    48.5","    77.0","    1300","     6.0"
"946","90100","AM15   ","  428840","   11840","    27.5","    3330","    22.0","    3060","    20.0","    1730","    11.5","    5040","       .","       .","    3660","    31.0","    72.5","    2350","     5.5"
"947","90100","AM17   ","  219230","    7330","    33.5","    1900","    20.5","    1820","    19.5","    1020","    11.0","    3280","       .","       .","    2410","    33.0","    73.5","     890","     4.0"
"948","90100","AM18   ","  881190","   47020","    53.5","   10840","    18.5","    9940","    17.0","    5290","     9.0","   24140","       .","       .","   16360","    35.0","    68.0","    3830","     4.5"
"949","90100","AM19   ","  357590","    9430","    26.5","    2500","    21.0","    2320","    19.5","    1220","    10.5","    3460","       .","       .","    2600","    27.5","    75.0","    2250","     6.5"
"950","90100","AM20   ","  122040","    3440","    28.0","     940","    21.5","     920","    21.0","     480","    11.0","    1450","       .","       .","     950","    27.5","    65.5","     810","     6.5"
